,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
68,403,436,0.55,10,5629,0.51,0.37,403.0,436.0,0.8233176469802856,10.0,5629.0,0.3228348195552826,0.7182726860046387,0.35143765807151794,0.1,126,adamax
72,328,344,0.26,10,4758,0.00000072,0.061,328.0,344.0,0.15308941900730133,10.0,4758.0,0.35109570622444153,0.6422612071037292,0.3520885407924652,0.1,106,adamax
40,444,172,0.38,6,9237,0.010,0.00000018,444.0,172.0,1.0,6.0,9237.0,0.183984637260437,0.9900000095367432,0.35235339403152466,0.1,104,adamax
81,254,363,0.85,10,9733,0.055,0.000026,254.0,363.0,1.0,10.0,9733.0,0.9900000095367432,0.9250361323356628,0.3524216413497925,0.1,141,adamax
92,330,113,0.54,7,8124,0.0000022,0.019,330.0,113.0,0.9244663119316101,7.0,8124.0,0.3000178635120392,0.8326658606529236,0.35293257236480713,0.1,143,adamax
125,189,486,0.83,11,3670,0.000000015,0.000000053,189.0,486.0,0.8915224075317383,11.0,3670.0,0.3037535846233368,0.4361371397972107,0.3530946671962738,0.1,140,adamax
19,171,484,0.52,6,3152,0.011,0.000000020,171.0,484.0,0.7331443428993225,6.0,3152.0,0.3587472140789032,0.46114853024482727,0.35375189781188965,0.1,128,adamax
152,392,132,0.31,9,8965,0.0082,0.000000025,392.0,132.0,0.8723201155662537,9.0,8965.0,0.21270999312400818,0.8399010896682739,0.3539183735847473,0.1,160,adamax
7,87,475,0.57,11,5111,0.00000067,0.000000098,87.0,475.0,0.7531208395957947,11.0,5111.0,0.3068569004535675,0.3726554811000824,0.3556213676929474,0.1,125,adamax
169,155,365,0.54,11,7680,0.0045,0.00000014,155.0,365.0,0.7648638486862183,11.0,7680.0,0.627704918384552,0.6157617568969727,0.35562288761138916,0.1,117,adamax
47,69,160,0.47,10,9915,0.000042,0.000000017,69.0,160.0,0.4450477957725525,10.0,9915.0,0.3207968473434448,0.6385418176651001,0.3558700978755951,0.1,129,adamax
143,414,142,0.64,9,8668,0.0000000084,0.0029,414.0,142.0,0.988585889339447,9.0,8668.0,0.26045581698417664,0.8752352595329285,0.35612648725509644,0.1,153,adamax
